안심식당번호,시군구명,사업장명,정제지번주소,전화번호,정제WGS84위도,정제WGS84경도
17033,남양주시,죽이야기(남양주별내로데오점),경기도 남양주시 별내동 1060번지 동익미라벨,031-529-1233,37.6495591543,127.1225980875
26532,남양주시,다산랑만,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26513,남양주시,h'50,경기도 남양주시 다산동 6141번지,031-8078-2053,37.6161029057,127.1524431285
26515,남양주시,본가스시,경기도 남양주시 다산동 6141번지,031-525-2105,37.6161029057,127.1524431285
28107,남양주시,김삿갓밥집(본점),경기도 남양주시 화도읍 구암리 473-7번지,,37.6643587239,127.3614449834
28109,남양주시,햇반,경기도 남양주시 화도읍 금남리 511-19번지,031-591-5554,37.6349741836,127.3533618149
28111,남양주시,굴뚝능이버섯백숙,경기도 남양주시 화도읍 묵현리 232-1번지,,37.6600734449,127.2914085065
35728,남양주시,토방촌,경기도 남양주시 수석동 155번지,031-555-5575,37.5863854773,127.1713153753
24818,남양주시,석화,경기도 남양주시 화도읍 묵현리 211번지,031-591-8287,37.6636076028,127.2919201770
28108,남양주시,굴뚝능이버섯백숙진접점,경기도 남양주시 진접읍 연평리 45번지,031-527-7080,37.7105827828,127.1885231063
28110,남양주시,서호레스토랑,경기도 남양주시 화도읍 금남리 571-17번지,031-592-1864,37.6327094732,127.3514962266
28112,남양주시,삼봉푸줏간,경기도 남양주시 조안면 삼봉리 254번지,,37.5936626007,127.3374709404
28106,남양주시,리얼파스타평내점,경기도 남양주시 평내동 565-2번지,,37.6445783582,127.2368041005
32189,남양주시,설악만,경기도 남양주시 별내면 청학리 218-2번지,031-590-8859,37.7074537151,127.1231782544
27557,남양주시,모락식당,경기도 남양주시 와부읍 도곡리 602-4번지,031-577-9992,37.5766446820,127.2292177897
29180,남양주시,상도늘보리(남양주호평점),경기도 남양주시 호평동 273-1번지,031-593-7440,37.6618128602,127.2496231985
32999,남양주시,프라움레스토랑,경기도 남양주시 와부읍 도곡리 504-41번지,031-272-7000,37.5685094872,127.2270504239
26516,남양주시,종로계림닭도리탕원조,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26518,남양주시,만추,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26520,남양주시,이태원더버거㈜스페이스원,경기도 남양주시 다산동 6141번지,02-797-8940,37.6161029057,127.1524431285
28378,남양주시,금도참치,경기도 남양주시 진접읍 연평리 61-6번지,031-571-3690,37.7108952128,127.1839949720
28380,남양주시,동경참치,경기도 남양주시 호평동 632-11번지,031-559-6898,37.6539909943,127.2420764943
2429,남양주시,더만족해(The 만족해),경기도 남양주시 평내동 578-3번지,031-593-7885,37.6454215274,127.2349761137
27558,남양주시,엔케이(NK)웰빙가든(오아시스레스토랑),경기도 남양주시 와부읍 도곡리 498-1번지,031-521-7334,37.5687876705,127.2304352401
20635,남양주시,유락,경기도 남양주시 진접읍 장현리 695-1번지,031-529-8847,37.7136958210,127.1797170365
20637,남양주시,연안식당호평점,경기도 남양주시 호평동 632-14번지,031-594-6506,37.6539715033,127.2414076918
20639,남양주시,귀품찬곽만근숯불구이전문점,경기도 남양주시 와부읍 덕소리 86번지,031-576-6780,37.5897118787,127.2242885104
20642,남양주시,보쌈제복다산역점,경기도 남양주시 다산동 6087번지,031-554-4133,37.6231865382,127.1521268497
20644,남양주시,올리앤다산점,경기도 남양주시 다산동 6237-1번지,031-567-9008,37.5997163202,127.1745306821
29682,남양주시,철수네뽕잎칼국수호평점,경기도 남양주시 호평동 626-2번지,031-511-5779,37.6544930579,127.2408503772
2431,남양주시,(주)광릉불고기,경기도 남양주시 진접읍 팔야리 778-9번지,031-527-6631,37.7450001929,127.2079587740
2434,남양주시,소담촌(호평점),경기도 남양주시 호평동 641-1번지,031-594-4147,37.6541135945,127.2445701661
2436,남양주시,청춘다방,경기도 남양주시 평내동 578-3번지,031-592-5858,37.6454215274,127.2349761137
2439,남양주시,나룻터,경기도 남양주시 수석동 160번지,031-555-5282,37.5862800565,127.1723012430
2441,남양주시,한강,경기도 남양주시 수석동 198번지,031-556-5561,37.5857624176,127.1709103643
2443,남양주시,안채,경기도 남양주시 수석동 162-2번지,031-557-3848,37.5863450977,127.1730032006
15166,남양주시,이차돌남양주마석점,경기도 남양주시 화도읍 마석우리 363-6번지,031-591-0888,37.6576187343,127.3054396680
28378,남양주시,금도참치,경기도 남양주시 진접읍 연평리 61-6번지,031-571-3690,37.7108952128,127.1839949720
28381,남양주시,춘향골남원추어탕,경기도 남양주시 와부읍 덕소리 512-6번지,031-577-8866,37.5851467623,127.2111894633
35727,남양주시,차우차이,경기도 남양주시 평내동 586-3번지,031-593-8881,37.6465971206,127.2366949563
30042,남양주시,백번가 코다리 남양주점,경기도 남양주시 수석동 203번지,031-556-5555,37.5863667249,127.1710549483
24819,남양주시,제이디,경기도 남양주시 진접읍 금곡리 1082-5번지,031-575-7892,37.7120043784,127.1875754710
32188,남양주시,참치자객,경기도 남양주시 평내동 579번지,031-590-8859,37.6466740514,127.2348242997
28378,남양주시,금도참치,경기도 남양주시 진접읍 연평리 61-6번지,031-571-3690,37.7108952128,127.1839949720
28380,남양주시,동경참치,경기도 남양주시 호평동 632-11번지,031-559-6898,37.6539909943,127.2420764943
2418,남양주시,장어명가,경기도 남양주시 화도읍 차산리 76-20번지,031-511-5887,37.6354066805,127.3036501612
32999,남양주시,프라움레스토랑,경기도 남양주시 와부읍 도곡리 504-41번지,031-272-7000,37.5685094872,127.2270504239
35510,남양주시,항아리보쌈 남양주진접점,경기도 남양주시 진접읍 장현리 208-3번지,031-573-1697,37.7219279118,127.1875337960
20637,남양주시,연안식당호평점,경기도 남양주시 호평동 632-14번지,031-594-6506,37.6539715033,127.2414076918
20640,남양주시,남도사랑채,경기도 남양주시 와부읍 덕소리 567-3번지,031-576-0589,37.5849093862,127.2099558150
20642,남양주시,보쌈제복다산역점,경기도 남양주시 다산동 6087번지,031-554-4133,37.6231865382,127.1521268497
20644,남양주시,올리앤다산점,경기도 남양주시 다산동 6237-1번지,031-567-9008,37.5997163202,127.1745306821
29178,남양주시,평내복이와요,경기도 남양주시 평내동 572-5번지,031-592-8330,37.6434935319,127.2313783755
29181,남양주시,백년갈비다산점,경기도 남양주시 다산동 6088-1번지,031-565-1212,37.6225564412,127.1524130854
29183,남양주시,근영농산㈜,경기도 남양주시 화도읍 금남리 300번지,031-592-0561,37.6362022678,127.3480210419
17034,남양주시,딩딩,경기도 남양주시 평내동 582-5번지,031-594-1133,37.6464148262,127.2357887496
28384,남양주시,참치한상,경기도 남양주시 다산동 6054-3번지,031-556-4300,37.6252047918,127.1549392076
28107,남양주시,김삿갓밥집(본점),경기도 남양주시 화도읍 구암리 473-7번지,,37.6643587239,127.3614449834
28109,남양주시,햇반,경기도 남양주시 화도읍 금남리 511-19번지,031-591-5554,37.6349741836,127.3533618149
28111,남양주시,굴뚝능이버섯백숙,경기도 남양주시 화도읍 묵현리 232-1번지,,37.6600734449,127.2914085065
35728,남양주시,토방촌,경기도 남양주시 수석동 155번지,031-555-5575,37.5863854773,127.1713153753
29682,남양주시,철수네뽕잎칼국수호평점,경기도 남양주시 호평동 626-2번지,031-511-5779,37.6544930579,127.2408503772
35509,남양주시,족발야시장 남양주금곡점,경기도 남양주시 금곡동 427-27번지,031-559-4969,37.6339018601,127.2080314376
17034,남양주시,딩딩,경기도 남양주시 평내동 582-5번지,031-594-1133,37.6464148262,127.2357887496
20636,남양주시,올리앤진접점,경기도 남양주시 진접읍 금곡리 1038-2번지,031-528-4742,37.7194772934,127.2018409832
20639,남양주시,귀품찬곽만근숯불구이전문점,경기도 남양주시 와부읍 덕소리 86번지,031-576-6780,37.5897118787,127.2242885104
20641,남양주시,화덕을맛난생선,경기도 남양주시 평내동 152-19번지,031-591-6111,37.6516772607,127.2433201675
20643,남양주시,동동국수집,경기도 남양주시 와부읍 팔당리 747-4번지,031-576-1588,37.5571560649,127.2365910761
2424,남양주시,만리장성,경기도 남양주시 진건읍 사능리 600-3번지,031-573-2006,37.6513470974,127.1784772633
2426,남양주시,소담촌 마석점,경기도 남양주시 화도읍 마석우리 541-1번지,031-592-8545,37.6582868831,127.3007328844
26529,남양주시,콘타이,경기도 남양주시 다산동 6141번지,02-335-6001,37.6161029057,127.1524431285
26531,남양주시,아웃백스테이크하우스남양주현대아울렛점,경기도 남양주시 다산동 6141번지,031-558-7981,37.6161029057,127.1524431285
26524,남양주시,홍제동순두부우동국수,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
17034,남양주시,딩딩,경기도 남양주시 평내동 582-5번지,031-594-1133,37.6464148262,127.2357887496
2446,남양주시,㈜이루지점강마루,경기도 남양주시 수석동 179번지,031-569-2002,37.5856189294,127.1711715028
32999,남양주시,프라움레스토랑,경기도 남양주시 와부읍 도곡리 504-41번지,031-272-7000,37.5685094872,127.2270504239
35510,남양주시,항아리보쌈 남양주진접점,경기도 남양주시 진접읍 장현리 208-3번지,031-573-1697,37.7219279118,127.1875337960
26526,남양주시,카모메엔,경기도 남양주시 다산동 6141번지,02-325-2316,37.6161029057,127.1524431285
29178,남양주시,평내복이와요,경기도 남양주시 평내동 572-5번지,031-592-8330,37.6434935319,127.2313783755
29181,남양주시,백년갈비다산점,경기도 남양주시 다산동 6088-1번지,031-565-1212,37.6225564412,127.1524130854
29183,남양주시,근영농산㈜,경기도 남양주시 화도읍 금남리 300번지,031-592-0561,37.6362022678,127.3480210419
44897,남양주시,버드나무집,경기도 남양주시 수석동 133-1번지,031-554-1140,37.5869382182,127.1756283737
44899,남양주시,풍천장어마을,경기도 남양주시 진접읍 팔야리 562-6번지,031-575-5002,37.7510063321,127.2129752621
44901,남양주시,시골손만두,경기도 남양주시 진건읍 사능리 510번지,031-575-1811,37.6489940943,127.1849716025
44903,남양주시,고야,경기도 남양주시 화도읍 금남리 169-3번지,031-592-1666,37.6460108727,127.3644376611
44897,남양주시,버드나무집,경기도 남양주시 수석동 133-1번지,031-554-1140,37.5869382182,127.1756283737
44899,남양주시,풍천장어마을,경기도 남양주시 진접읍 팔야리 562-6번지,031-575-5002,37.7510063321,127.2129752621
44901,남양주시,시골손만두,경기도 남양주시 진건읍 사능리 510번지,031-575-1811,37.6489940943,127.1849716025
20636,남양주시,올리앤진접점,경기도 남양주시 진접읍 금곡리 1038-2번지,031-528-4742,37.7194772934,127.2018409832
20638,남양주시,참능이,경기도 남양주시 호평동 674-4번지,031-592-0560,37.6560559128,127.2551636973
20640,남양주시,남도사랑채,경기도 남양주시 와부읍 덕소리 567-3번지,031-576-0589,37.5849093862,127.2099558150
44895,남양주시,세보수산,경기도 남양주시 금곡동 434-10번지,031-511-7177,37.6327422668,127.2056672640
32188,남양주시,참치자객,경기도 남양주시 평내동 579번지,031-590-8859,37.6466740514,127.2348242997
26517,남양주시,한솔냉면/돌장각,경기도 남양주시 다산동 6141번지,031-8078-2061,37.6161029057,127.1524431285
26519,남양주시,101번지남산돈까스,경기도 남양주시 다산동 6141번지,031-8078-2063,37.6161029057,127.1524431285
26522,남양주시,효월,경기도 남양주시 다산동 6141번지,0507-1414-4590,37.6161029057,127.1524431285
26524,남양주시,홍제동순두부우동국수,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26526,남양주시,카모메앤,경기도 남양주시 다산동 6141번지,02-325-2316,37.6161029057,127.1524431285
26528,남양주시,도토리편백집,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26530,남양주시,성북동면옥집,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
20643,남양주시,동동국수집,경기도 남양주시 와부읍 팔당리 747-4번지,031-576-1588,37.5571560649,127.2365910761
2443,남양주시,안채,경기도 남양주시 수석동 162-2번지,031-557-3848,37.5863450977,127.1730032006
44904,남양주시,가을숲다람쥐,경기도 남양주시 화도읍 마석우리 305-6번지,031-591-0444,37.6540669964,127.3051655153
44907,남양주시,남도한정식,경기도 남양주시 와부읍 도곡리 482-3번지,031-577-3232,37.5624707244,127.2351003891
42935,남양주시,스시진,경기도 남양주시 화도읍 녹촌리 10-3번지,,37.6523768619,127.2970756366
26511,남양주시,계백집,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
26513,남양주시,h'50,경기도 남양주시 다산동 6141번지,031-8078-2053,37.6161029057,127.1524431285
35728,남양주시,토방촌,경기도 남양주시 수석동 155번지,031-555-5575,37.5863854773,127.1713153753
42665,남양주시,오렌지블루스,경기도 남양주시 다산동 6020번지,070-7537-1230,37.6293754242,127.1479614546
47858,남양주시,신비면옥,경기도 남양주시 진접읍 팔야리 404-6번지,,37.7569420214,127.2187761463
2420,남양주시,크리미부어크,경기도 남양주시 호평동 269-1번지,031-559-3884,37.6620816694,127.2488739869
